"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SPE00120539","CALAMOCHA, SP","40.9258","-1.2931","890.0","2011-01","0","E","0",",E","6",",E","0",",E",,,"0",",E","20",",E","0",",E","0",",E","0",",E","10",",E,25,+",,,"0.09",",,E,27,","66",",E,14,",,,"803",",E","0.32",",,,E","39.1",",E","49.7",",,,E","28.5",",,,E"
"SPE00120539","CALAMOCHA, SP","40.9258","-1.2931","890.0","2011-02","0","E","0",",E","8",",E","3",",E",,,"0",",E","19",",E","0",",E","0",",E","0",",E","22",",E,03,",,,"0.17",",,E,19,","69",",E,06,",,,"638",",E","0.66",",,,E","42.2",",E","55.4",",,,E","29.0",",,,E"
"SPE00120539","CALAMOCHA, SP","40.9258","-1.2931","890.0","2011-03","0","E","0",",E","11",",E","3",",E",,,"0",",E","10",",E","0",",E","1",",E","0",",E","24",",E,06,",,,"0.54",",,E,15,","71",",E,31,",,,"607",",E","1.32",",,,E","45.4",",E","55.6",",,,E","35.2",",,,E"
"SPE00120539","CALAMOCHA, SP","40.9258","-1.2931","890.0","2011-04","0","E","0",",E","8",",E","3",",E",,,"0",",E","0",",E","0",",E","13",",E","0",",E","33",",E,15,",,,"0.26",",,E,21,","85",",E,08,",,,"258",",E","0.80",",,,E","56.4",",E","70.6",",,,E","42.2",",,,E"
"SPE00120539","CALAMOCHA, SP","40.9258","-1.2931","890.0","2011-05","12","E","12",",E","9",",E","8",",E",,,"0",",E","0",",E","0",",E","23",",E","0",",E","35",",E,15,",,,"0.93",",,E,30,","88",",E,25,",,,"153",",E","3.53",",,,E","60.4",",E","74.8",",,,E","46.0",",,,E"
"SPE00120539","CALAMOCHA, SP","40.9258","-1.2931","890.0","2011-06","115","E","103",",E","8",",E","4",",E",,,"0",",E","0",",E","0",",E","23",",E","4",",E","39",",E,01,",,,"0.35",",,E,06,","97",",E,26,",,,"89",",E","1.11",",,,E","65.5",",E","79.8",",,,E","51.2",",,,E"
"SPE00120539","CALAMOCHA, SP","40.9258","-1.2931","890.0","2011-07","245","E","131",",E","3",",E","1",",E",,,"0",",E","0",",E","0",",E","31",",E","5",",E","44",",E,24,",,,"0.10",",,E,12,","96",",E,11,","23","E","23",",E","0.22",",,,E","68.5",",E","84.0",",,,E","52.9",",,,E"
"SPE00120539","CALAMOCHA, SP","40.9258","-1.2931","890.0","2011-08","516","E","270",",E","2",",E","1",",E",,,"0",",E","0",",E","0",",E","31",",E","15",",E","45",",E,10,",,,"0.26",",,E,12,","99",",E,21,+","28","E","5",",E","0.29",",,,E","73.6",",E","89.7",",,,E","57.5",",,,E"
"SPE00120539","CALAMOCHA, SP","40.9258","-1.2931","890.0","2011-09","592","E","76",",E","3",",E","0",",E",,,"0",",E","0",",E","0",",E","28",",E","4",",E","36",",E,19,",,,"0.06",",,E,02,","95",",E,10,","69","E","41",",E","0.09",",,,E","66.2",",E","82.6",",,,E","49.7",",,,E"
"SPE00120539","CALAMOCHA, SP","40.9258","-1.2931","890.0","2011-10","592","E","0",",E","3",",E","2",",E",,,"0",",E","1",",E","0",",E","14",",E","0",",E","28",",E,21,",,,"0.34",",,E,27,","85",",E,12,","381","E","312",",E","0.58",",,,E","54.9",",E","69.8",",,,E","40.1",",,,E"
"SPE00120539","CALAMOCHA, SP","40.9258","-1.2931","890.0","2011-11","592","E","0",",E","9",",E","8",",E",,,"0",",E","7",",E","0",",E","0",",E","0",",E","26",",E,28,",,,"0.57",",,E,04,","67",",E,11,","892","E","511",",E","2.81",",,,E","48.0",",E","57.0",",,,E","38.9",",,,E"
"SPE00120539","CALAMOCHA, SP","40.9258","-1.2931","890.0","2011-12","592","E","0",",E","2",",E","2",",E",,,"0",",E","19",",E","0",",E","0",",E","0",",E","19",",E,26,",,,"0.17",",,E,16,","60",",E,01,","1667","E","775",",E","0.31",",,,E","40.0",",E","51.0",",,,E","29.1",",,,E"
"SPE00119828","OVIEDO, SP","43.3542","-5.8728","336.0","2011-01","0","E","0",",E","17",",E","10",",E",,,"0",",E","0",",E","0",",E","0",",E","0",",E","32",",E,25,",,,"1.76",",,E,28,","63",",E,07,","1971","E","574",",E","5.72",",,,E","46.5",",E","52.3",",,,E","40.7",",,,E"
"SPE00119828","OVIEDO, SP","43.3542","-5.8728","336.0","2011-02","0","E","0",",E","12",",E","6",",E",,,"0",",E","1",",E","0",",E","0",",E","0",",E","32",",E,02,",,,"1.00",",,E,17,","68",",E,10,","2398","E","427",",E","2.78",",,,E","49.7",",E","57.5",",,,E","42.0",",,,E"
