"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SPE00120539","CALAMOCHA, SP","40.9258","-1.2931","890.0","2016-11","762","E","0",",E","10",",E","4",",E",,,"0",",E","12",",E","0",",E","3",",E","0",",E","25",",E,25,",,,"1.38",",,E,22,","74",",E,02,","887","E","590",",E","2.71",",,,E","45.3",",E","56.6",",,,E","34.1",",,,E"
"SPE00120539","CALAMOCHA, SP","40.9258","-1.2931","890.0","2016-12","762","E","0",",E","6",",E","1",",E",,,"0",",E","23",",E","0",",E","0",",E","0",",E","16",",E,30,",,,"0.10",",,E,03,","61",",E,09,","1622","E","735",",E","0.25",",,,E","41.3",",E","52.7",",,,E","29.8",",,,E"
"SPE00119828","OVIEDO, SP","43.3542","-5.8728","336.0","2016-01","0","E","0",",E","19",",E","11",",E",,,"0",",E","0",",E","0",",E","1",",E","0",",E","35",",E,16,",,,"0.75",",,E,28,","74",",E,24,","1415","E","443",",E","5.29",",,,E","50.7",",E","57.6",",,,E","43.8",",,,E"
"SPE00119828","OVIEDO, SP","43.3542","-5.8728","336.0","2016-02","0","E","0",",E","17",",E","14",",E",,,"0",",E","0",",E","0",",E","0",",E","0",",E","32",",E,17,",,,"1.84",",,E,14,","68",",E,08,","1916","E","500",",E","9.17",",,,E","47.7",",E","54.2",",,,E","41.3",",,,E"
"SPE00119828","OVIEDO, SP","43.3542","-5.8728","336.0","2016-03","0","E","0",",E","21",",E","14",",E",,,"0",",E","0",",E","0",",E","1",",E","0",",E","34",",E,01,",,,"1.78",",,E,30,","74",",E,26,","2442","E","526",",E","7.60",",,,E","48.0",",E","55.5",",,,E","40.5",",,,E"
"SPE00119828","OVIEDO, SP","43.3542","-5.8728","336.0","2016-04","0","E","0",",E","18",",E","7",",E",,,"0",",E","0",",E","0",",E","1",",E","0",",E","37",",E,01,",,,"0.94",",,E,20,","70",",E,19,","2833","E","391",",E","3.50",",,,E","52.0",",E","59.3",",,,E","44.7",",,,E"
"SPE00119828","OVIEDO, SP","43.3542","-5.8728","336.0","2016-05","0","E","0",",E","16",",E","10",",E",,,"0",",E","0",",E","0",",E","4",",E","0",",E","38",",E,01,",,,"0.93",",,E,25,","77",",E,20,","3043","E","210",",E","3.61",",,,E","58.2",",E","65.9",",,,E","50.6",",,,E"
"SPE00119828","OVIEDO, SP","43.3542","-5.8728","336.0","2016-06","20","E","20",",E","11",",E","6",",E",,,"0",",E","0",",E","0",",E","16",",E","0",",E","49",",E,01,",,,"0.65",",,E,16,","82",",E,08,","3125","E","82",",E","2.17",",,,E","62.9",",E","70.0",",,,E","55.8",",,,E"
"SPE00119828","OVIEDO, SP","43.3542","-5.8728","336.0","2016-07","89","E","69",",E","11",",E","2",",E",,,"0",",E","0",",E","0",",E","20",",E","1",",E","50",",E,14,",,,"0.25",",,E,31,","99",",E,18,","31","E","31",",E","0.81",",,,E","66.2",",E","73.1",",,,E","59.3",",,,E"
"SPE00119828","OVIEDO, SP","43.3542","-5.8728","336.0","2016-08","187","E","98",",E","8",",E","4",",E",,,"0",",E","0",",E","0",",E","27",",E","1",",E","51",",E,11,",,,"0.58",",,E,14,","92",",E,22,","40","E","9",",E","1.54",",,,E","67.9",",E","76.6",",,,E","59.1",",,,E"
"SPE00119828","OVIEDO, SP","43.3542","-5.8728","336.0","2016-09","254","E","67",",E","9",",E","4",",E",,,"0",",E","0",",E","0",",E","16",",E","0",",E","52",",E,14,",,,"2.12",",,E,15,","88",",E,06,","105","E","65",",E","3.45",",,,E","65.1",",E","72.5",",,,E","57.7",",,,E"
"SPE00119828","OVIEDO, SP","43.3542","-5.8728","336.0","2016-10","254","E","0",",E","7",",E","2",",E",,,"0",",E","0",",E","0",",E","6",",E","0",",E","45",",E,10,",,,"0.57",",,E,13,","74",",E,31,","290","E","186",",E","1.07",",,,E","59.0",",E","66.3",",,,E","51.8",",,,E"
"SPE00119828","OVIEDO, SP","43.3542","-5.8728","336.0","2016-11","254","E","0",",E","13",",E","10",",E",,,"0",",E","0",",E","0",",E","0",",E","0",",E","36",",E,25,",,,"1.13",",,E,06,","69",",E,02,","734","E","443",",E","5.95",",,,E","50.2",",E","56.7",",,,E","43.7",",,,E"
"SPE00119828","OVIEDO, SP","43.3542","-5.8728","336.0","2016-12","254","E","0",",E","6",",E","3",",E",,,"0",",E","1",",E","0",",E","0",",E","0",",E","32",",E,31,",,,"0.48",",,E,16,","67",",E,05,","1204","E","471",",E","0.85",",,,E","49.8",",E","56.6",",,,E","43.0",",,,E"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2016-01","0","E","0",",E","1",",E","0",",E",,,"0",",E","9",",E","0",",E","0",",E","0",",E","23",",E,17,",,,"0.02",",,E,02,","70",",E,08,","1561","E","541",",E","0.03",",,,E","47.6",",E","58.8",",,,E","36.3",",,,E"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2016-02","0","E","0",",E","7",",E","5",",E",,,"0",",E","8",",E","0",",E","1",",E","0",",E","26",",E,17,",,,"1.07",",,E,27,","71",",E,13,","2037","E","475",",E","2.34",",,,E","48.6",",E","60.6",",,,E","36.6",",,,E"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2016-03","0","E","0",",E","7",",E","3",",E",,,"0",",E","4",",E","0",",E","2",",E","0",",E","27",",E,10,",,,"0.48",",,E,20,","73",",E,31,","2535","E","498",",E","1.21",",,,E","48.9",",E","60.7",",,,E","37.1",",,,E"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2016-04","0","E","0",",E","11",",E","8",",E",,,"0",",E","0",",E","0",",E","7",",E","0",",E","35",",E,09,",,,"1.07",",,E,05,","76",",E,16,","2851","E","316",",E","3.89",",,,E","54.5",",E","65.8",",,,E","43.1",",,,E"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2016-05","4","E","4",",E","11",",E","6",",E",,,"0",",E","0",",E","0",",E","23",",E","0",",E","36",",E,02,",,,"0.29",",,E,10,","83",",E,27,","3005","E","154",",E","1.46",",,,E","60.2",",E","72.5",",,,E","47.9",",,,E"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2016-06","137","E","132",",E","4",",E","3",",E",,,"0",",E","0",",E","0",",E","30",",E","0",",E","49",",E,19,+",,,"0.70",",,E,18,","90",",E,23,","3018","E","13",",E","1.06",",,,E","69.0",",E","81.2",",,,E","56.7",",,,E"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2016-07","466","E","330",",E","3",",E","1",",E",,,"0",",E","0",",E","0",",E","31",",E","10",",E","56",",E,19,",,,"0.15",",,E,22,","99",",E,20,","0","E","0",",E","0.19",",,,E","75.6",",E","87.5",",,,E","63.7",",,,E"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2016-08","779","E","313",",E","2",",E","1",",E",,,"0",",E","0",",E","0",",E","31",",E","4",",E","59",",E,11,",,,"0.30",",,E,09,","96",",E,04,","0","E","0",",E","0.35",",,,E","75.1",",E","86.5",",,,E","63.6",",,,E"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2016-09","954","E","175",",E","7",",E","5",",E",,,"0",",E","0",",E","0",",E","30",",E","5",",E","51",",E,15,",,,"1.24",",,E,25,","97",",E,04,","4","E","4",",E","2.24",",,,E","70.7",",E","82.2",",,,E","59.2",",,,E"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2016-10","969","E","15",",E","10",",E","5",",E",,,"0",",E","0",",E","0",",E","17",",E","0",",E","47",",E,12,",,,"1.24",",,E,13,","80",",E,01,","117","E","113",",E","3.31",",,,E","61.8",",E","70.2",",,,E","53.4",",,,E"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2016-11","969","E","0",",E","6",",E","4",",E",,,"0",",E","1",",E","0",",E","2",",E","0",",E","32",",E,08,",,,"1.18",",,E,23,","72",",E,01,","503","E","385",",E","2.35",",,,E","52.1",",E","62.5",",,,E","41.8",",,,E"
"SPE00156054","CALDES DE MONTBUI, SP","41.6128","2.1681","176.0","2016-12","969","E","0",",E","5",",E","3",",E",,,"0",",E","6",",E","0",",E","0",",E","0",",E","27",",E,29,",,,"0.29",",,E,19,","69",",E,09,","1043","E","540",",E","0.78",",,,E","47.6",",E","60.1",",,,E","35.0",",,,E"
"SPE00156450","PORTBOU, SP","42.4353","3.1658","196.0","2016-01","0","E","0",",E","7",",E","3",",E",,,"0",",E","0",",E","0",",E","0",",E","0",",E","37",",E,18,",,,"0.26",",,E,04,","66",",E,07,","1123","E","431",",E","0.81",",,,E","51.1",",E","56.0",",,,E","46.2",",,,E"
"SPE00156450","PORTBOU, SP","42.4353","3.1658","196.0","2016-02","0","E","0",",E","7",",E","4",",E",,,"0",",E","0",",E","0",",E","1",",E","0",",E","36",",E,17,",,,"1.07",",,E,28,","71",",E,21,","1521","E","397",",E","2.55",",,,E","51.3",",E","57.3",",,,E","45.2",",,,E"
"SPE00156450","PORTBOU, SP","42.4353","3.1658","196.0","2016-03","0","E","0",",E","10",",E","6",",E",,,"0",",E","0",",E","0",",E","0",",E","0",",E","38",",E,08,",,,"0.72",",,E,17,","69",",E,26,","1945","E","424",",E","1.61",",,,E","51.3",",E","56.9",",,,E","45.7",",,,E"
"SPE00156450","PORTBOU, SP","42.4353","3.1658","196.0","2016-04","0","E","0",",E","8",",E","5",",E",,,"0",",E","0",",E","0",",E","3",",E","0",",E","45",",E,01,",,,"0.78",",,E,05,","74",",E,14,","2198","E","253",",E","1.70",",,,E","56.6",",E","62.7",",,,E","50.4",",,,E"
"SPE00156450","PORTBOU, SP","42.4353","3.1658","196.0","2016-05","5","E","5",",E","12",",E","8",",E",,,"0",",E","0",",E","0",",E","12",",E","0",",E","45",",E,01,",,,"0.41",",,E,11,","80",",E,21,","2306","E","108",",E","2.18",",,,E","61.7",",E","68.1",",,,E","55.2",",,,E"
"SPE00156450","PORTBOU, SP","42.4353","3.1658","196.0","2016-06","187","E","182",",E","7",",E","1",",E",,,"0",",E","0",",E","0",",E","28",",E","0",",E","54",",E,18,",,,"0.19",",,E,16,","89",",E,24,+","2310","E","4",",E","0.52",",,,E","70.9",",E","77.8",",,,E","64.0",",,,E"
"SPE00156450","PORTBOU, SP","42.4353","3.1658","196.0","2016-07","541","E","354",",E","2",",E","1",",E",,,"0",",E","0",",E","0",",E","31",",E","2",",E","60",",E,14,",,,"0.24",",,E,22,","91",",E,09,","0","E","0",",E","0.26",",,,E","76.4",",E","83.7",",,,E","69.1",",,,E"
"SPE00156450","PORTBOU, SP","42.4353","3.1658","196.0","2016-08","858","E","317",",E","4",",E","2",",E",,,"0",",E","0",",E","0",",E","31",",E","1",",E","63",",E,11,",,,"0.19",",,E,04,","92",",E,17,","0","E","0",",E","0.35",",,,E","75.2",",E","82.3",",,,E","68.1",",,,E"
"SPE00156450","PORTBOU, SP","42.4353","3.1658","196.0","2016-09","1118","E","260",",E","2",",E","2",",E",,,"0",",E","0",",E","0",",E","29",",E","2",",E","56",",E,14,",,,"1.07",",,E,14,","91",",E,05,","1","E","1",",E","1.63",",,,E","73.6",",E","79.9",",,,E","67.4",",,,E"
"SPE00156450","PORTBOU, SP","42.4353","3.1658","196.0","2016-10","1130","E","13",",E","6",",E","4",",E",,,"0",",E","0",",E","0",",E","8",",E","0",",E","52",",E,21,",,,"3.25",",,E,13,","75",",E,05,","96","E","95",",E","5.79",",,,E","62.3",",E","67.3",",,,E","57.4",",,,E"
"SPE00156450","PORTBOU, SP","42.4353","3.1658","196.0","2016-11","1130","E","0",",E","11",",E","6",",E",,,"0",",E","0",",E","0",",E","3",",E","0",",E","44",",E,07,",,,"2.19",",,E,27,","72",",E,05,","382","E","286",",E","4.29",",,,E","55.5",",E","60.2",",,,E","50.7",",,,E"
"SPE00156450","PORTBOU, SP","42.4353","3.1658","196.0","2016-12","1130","E","0",",E","5",",E","4",",E",,,"0",",E","0",",E","0",",E","0",",E","0",",E","42",",E,19,",,,"0.62",",,E,19,","67",",E,25,","755","E","373",",E","1.75",",,,E","53.0",",E","57.2",",,,E","48.7",",,,E"
"SP000008202","SALAMANCA AEROPUERTO, SP","40.9592","-5.4981","790.0","2016-01","0","E","0","2,E","14",",E","8",",E",,,"0","2,E","8","2,E","0","2,E","0","2,E","0","2,E","24","2,E,16,",,,"0.93",",,E,04,","66","2,E,24,","2205","E","595","2,E","4.00",",,,E","44.5","2,E","52.4","2,,,E","36.5","2,,,E"
"SP000008202","SALAMANCA AEROPUERTO, SP","40.9592","-5.4981","790.0","2016-02","0","E","0",",E","13",",E","5",",E",,,"0",",E","12",",E","0",",E","0",",E","0",",E","23",",E,17,",,,"0.43",",,E,26,","58",",E,10,","2856","E","650",",E","1.94",",,,E","42.6",",E","50.8",",,,E","34.4",",,,E"
"SP000008202","SALAMANCA AEROPUERTO, SP","40.9592","-5.4981","790.0","2016-03","0","E","0",",E","11",",E","3",",E",,,"0",",E","18",",E","0",",E","0",",E","0",",E","23",",E,12,",,,"0.20",",,E,30,","68",",E,30,","3530","E","674",",E","0.75",",,,E","43.2",",E","55.1",",,,E","31.4",",,,E"
"SP000008202","SALAMANCA AEROPUERTO, SP","40.9592","-5.4981","790.0","2016-04","0","E","0",",E","13",",E","9",",E",,,"0",",E","3",",E","0",",E","1",",E","0",",E","27",",E,01,",,,"0.45",",,E,16,","70",",E,26,","4004","E","474",",E","2.37",",,,E","49.2",",E","59.0",",,,E","39.5",",,,E"
"SP000008202","SALAMANCA AEROPUERTO, SP","40.9592","-5.4981","790.0","2016-05","0","E","0",",E","13",",E","5",",E",,,"0",",E","0",",E","0",",E","13",",E","0",",E","33",",E,01,",,,"0.44",",,E,28,","82",",E,20,","4274","E","270",",E","1.43",",,,E","56.3",",E","67.8",",,,E","44.8",",,,E"
"SP000008202","SALAMANCA AEROPUERTO, SP","40.9592","-5.4981","790.0","2016-06","92","E","92",",E","1",",E","0",",E",,,"0",",E","0",",E","0",",E","27",",E","3",",E","41",",E,18,",,,"0.03",",,E,15,","95",",E,22,+","4330","E","56",",E","0.03",",,,E","66.2",",E","81.6",",,,E","50.8",",,,E"
"SP000008202","SALAMANCA AEROPUERTO, SP","40.9592","-5.4981","790.0","2016-07","336","E","244",",E","2",",E","2",",E",,,"0",",E","0",",E","0",",E","31",",E","16",",E","48",",E,14,",,,"0.17",",,E,05,","100",",E,18,","1","E","1",",E","0.27",",,,E","72.8",",E","90.4",",,,E","55.3",",,,E"
"SP000008202","SALAMANCA AEROPUERTO, SP","40.9592","-5.4981","790.0","2016-08","547","E","211",",E","1",",E","1",",E",,,"0",",E","0",",E","0",",E","31",",E","15",",E","45",",E,12,",,,"0.13",",,E,26,","99",",E,24,+","1","E","0",",E","0.13",",,,E","71.8",",E","89.9",",,,E","53.7",",,,E"
"SP000008202","SALAMANCA AEROPUERTO, SP","40.9592","-5.4981","790.0","2016-09","640","E","93",",E","1",",E","1",",E",,,"0",",E","0",",E","0",",E","27",",E","8",",E","40",",E,22,",,,"0.32",",,E,13,","102",",E,06,","86","E","85",",E","0.33",",,,E","65.3",",E","82.1",",,,E","48.4",",,,E"
"SP000008202","SALAMANCA AEROPUERTO, SP","40.9592","-5.4981","790.0","2016-10","640","E","0","1,E","11",",E","5",",E",,,"0","1,E","0","1,E","0","1,E","17","1,E","0","1,E","33","1,E,31,",,,"0.33",",,E,17,","82","1,E,03,","324","E","238","1,E","1.65",",,,E","57.1","1,E","71.1","1,,,E","43.0","1,,,E"
"SP000008202","SALAMANCA AEROPUERTO, SP","40.9592","-5.4981","790.0","2016-11","640","E","0",",E","10",",E","5",",E",,,"0",",E","10",",E","0",",E","2",",E","0",",E","27",",E,16,",,,"0.55",",,E,04,","76",",E,01,","916","E","592",",E","2.04",",,,E","45.2",",E","55.1",",,,E","35.4",",,,E"
"SP000008202","SALAMANCA AEROPUERTO, SP","40.9592","-5.4981","790.0","2016-12","640","E","0",",E","5",",E","3",",E",,,"0",",E","13",",E","0",",E","0",",E","0",",E","19",",E,31,",,,"0.32",",,E,14,","61",",E,03,","1646","E","729",",E","0.65",",,,E","41.5",",E","50.8",",,,E","32.1",",,,E"
"SPE00156297","LA QUAR, SP","42.0803","1.9625","873.0","2016-01","0","E","0",",E","6",",E","0",",E",,,"0",",E","13",",E","0",",E","0",",E","0",",E","24",",E,17,",,,"0.05",",,E,04,","62",",E,23,","2097","E","714",",E","0.18",",,,E","42.0",",E","49.7",",,,E","34.2",",,,E"
"SPE00156297","LA QUAR, SP","42.0803","1.9625","873.0","2016-02","0","E","0",",E","9",",E","3",",E",,,"0",",E","8",",E","0",",E","0",",E","0",",E","20",",E,17,",,,"0.57",",,E,27,","69",",E,21,","2714","E","617",",E","1.22",",,,E","43.7",",E","53.8",",,,E","33.7",",,,E"
"SPE00156297","LA QUAR, SP","42.0803","1.9625","873.0","2016-03","0","E","0",",E","6",",E","4",",E",,,"0",",E","14",",E","0",",E","1",",E","0",",E","25",",E,09,",,,"0.69",",,E,16,","72",",E,30,","3335","E","621",",E","1.63",",,,E","45.0",",E","56.6",",,,E","33.4",",,,E"
"SPE00156297","LA QUAR, SP","42.0803","1.9625","873.0","2016-04","0","E","0",",E","11",",E","8",",E",,,"0",",E","2",",E","0",",E","3",",E","0",",E","32",",E,25,",,,"1.13",",,E,21,","73",",E,15,","3746","E","412",",E","4.03",",,,E","51.3",",E","62.3",",,,E","40.2",",,,E"
"SPE00156297","LA QUAR, SP","42.0803","1.9625","873.0","2016-05","4","E","4",",E","11",",E","7",",E",,,"0",",E","0",",E","0",",E","14",",E","0",",E","36",",E,01,",,,"0.72",",,E,09,","83",",E,27,","4001","E","254",",E","2.63",",,,E","56.9",",E","68.7",",,,E","45.2",",,,E"
"SPE00156297","LA QUAR, SP","42.0803","1.9625","873.0","2016-06","96","E","91",",E","8",",E","5",",E",,,"0",",E","0",",E","0",",E","27",",E","0",",E","43",",E,17,",,,"0.72",",,E,18,","90",",E,24,","4058","E","58",",E","1.73",",,,E","66.1",",E","79.1",",,,E","53.1",",,,E"
"SPE00156297","LA QUAR, SP","42.0803","1.9625","873.0","2016-07","384","E","288",",E","5",",E","3",",E",,,"0",",E","0",",E","0",",E","31",",E","15",",E","46",",E,15,",,,"0.78",",,E,22,","98",",E,20,","3","E","3",",E","2.00",",,,E","74.2",",E","88.7",",,,E","59.7",",,,E"
"SPE00156297","LA QUAR, SP","42.0803","1.9625","873.0","2016-08","655","E","271",",E","4",",E","1",",E",,,"0",",E","0",",E","0",",E","31",",E","12",",E","52",",E,11,",,,"0.66",",,E,09,","95",",E,03,","3","E","0",",E","0.85",",,,E","73.7",",E","88.1",",,,E","59.4",",,,E"
"SPE00156297","LA QUAR, SP","42.0803","1.9625","873.0","2016-09","773","E","118",",E","9",",E","6",",E",,,"0",",E","0",",E","0",",E","27",",E","5",",E","44",",E,18,+",,,"0.61",",,E,03,","96",",E,03,","62","E","59",",E","2.84",",,,E","67.0",",E","79.9",",,,E","54.0",",,,E"
"SPE00156297","LA QUAR, SP","42.0803","1.9625","873.0","2016-10","775","E","1",",E","10",",E","8",",E",,,"0",",E","0",",E","0",",E","11",",E","0",",E","42",",E,21,",,,"0.94",",,E,13,","75",",E,04,","288","E","226",",E","3.50",",,,E","57.8",",E","66.3",",,,E","49.2",",,,E"
"SPE00156297","LA QUAR, SP","42.0803","1.9625","873.0","2016-11","775","E","0",",E","9",",E","6",",E",,,"0",",E","3",",E","0",",E","0",",E","0",",E","28",",E,08,",,,"1.11",",,E,23,","67",",E,02,","836","E","548",",E","3.21",",,,E","46.7",",E","54.8",",,,E","38.6",",,,E"
"SPE00156297","LA QUAR, SP","42.0803","1.9625","873.0","2016-12","775","E","0",",E","4",",E","1",",E",,,"0",",E","1",",E","0",",E","0",",E","0",",E","30",",E,19,",,,"0.39",",,E,20,","63",",E,29,","1435","E","599",",E","0.59",",,,E","45.7",",E","53.6",",,,E","37.8",",,,E"
"SPE00156333","MALNIU, SP","42.4658","1.7781","2230.0","2016-01","0","E","0",",E","15",",E","7",",E",,,"0",",E","24",",E","7",",E","0",",E","0",",E","5",",E,16,",,,"0.30",",,E,10,","50",",E,25,","4276","E","1048",",E","1.77",",,,E","31.2",",E","37.4",",,,E","25.0",",,,E"
"SPE00156333","MALNIU, SP","42.4658","1.7781","2230.0","2016-02","0","E","0",",E","14",",E","8",",E",,,"0",",E","26",",E","10",",E","0",",E","0",",E","10",",E,16,",,,"0.64",",,E,07,","56",",E,01,","5282","E","1006",",E","2.72",",,,E","30.3",",E","37.3",",,,E","23.3",",,,E"
"SPE00156333","MALNIU, SP","42.4658","1.7781","2230.0","2016-03","0","E","0",",E","18",",E","6",",E",,,"0",",E","28",",E","12",",E","0",",E","0",",E","12",",E,10,",,,"0.55",",,E,16,","50",",E,26,","6411","E","1129",",E","1.87",",,,E","28.6",",E","35.3",",,,E","21.8",",,,E"
"SPE00156333","MALNIU, SP","42.4658","1.7781","2230.0","2016-04","0","E","0",",E","18",",E","8",",E",,,"0",",E","25",",E","1",",E","0",",E","0",",E","17",",E,08,",,,"1.06",",,E,21,","54",",E,19,","7324","E","912",",E","3.94",",,,E","34.6",",E","41.3",",,,E","27.9",",,,E"
"SPE00156333","MALNIU, SP","42.4658","1.7781","2230.0","2016-05","0","E","0",",E","14",",E","9",",E",,,"0",",E","13",",E","1",",E","0",",E","0",",E","14",",E,01,",,,"2.30",",,E,09,","60",",E,27,+","8079","E","755",",E","5.11",",,,E","40.6",",E","48.1",",,,E","33.1",",,,E"
"SPE00156333","MALNIU, SP","42.4658","1.7781","2230.0","2016-06","0","E","0",",E","15",",E","10",",E",,,"0",",E","2",",E","0",",E","0",",E","0",",E","31",",E,19,",,,"1.07",",,E,03,","69",",E,23,","8548","E","468",",E","4.45",",,,E","49.4",",E","56.7",",,,E","42.0",",,,E"
"SPE00156333","MALNIU, SP","42.4658","1.7781","2230.0","2016-07","2","E","2",",E","9",",E","6",",E",,,"0",",E","0",",E","0",",E","5",",E","0",",E","35",",E,15,+",,,"0.55",",,E,22,","75",",E,19,","254","E","254",",E","1.83",",,,E","56.9",",E","64.9",",,,E","48.8",",,,E"
"SPE00156333","MALNIU, SP","42.4658","1.7781","2230.0","2016-08","2","E","0",",E","5",",E","5",",E",,,"0",",E","0",",E","0",",E","9",",E","0",",E","40",",E,10,",,,"0.56",",,E,09,","72",",E,24,+","468","E","213",",E","1.76",",,,E","58.1",",E","66.5",",,,E","49.7",",,,E"
"SPE00156333","MALNIU, SP","42.4658","1.7781","2230.0","2016-09","2","E","0",",E","7",",E","6",",E",,,"0",",E","1",",E","0",",E","2",",E","0",",E","31",",E,18,",,,"0.99",",,E,23,","71",",E,05,","894","E","426",",E","3.34",",,,E","50.8",",E","58.4",",,,E","43.2",",,,E"
